30;85;99;46;74
48;72;81;73;51
33;49;15;98;59
66;75;33;75;56
75;76;71;75;58
26;92;31;10;87
75;73;91;38;32
96;35;51;76;95
25;41;15;61;10
20;68;51;75;52
71;77;83;88;23
64;27;36;95;27
24;89;66;51;16
50;10;74;93;19
30;81;85;32;51
12;60;14;28;45
34;92;81;16;62
87;83;55;77;38
92;56;70;11;99
25;91;82;66;240
93;42;93;91;99
38;33;100;95;89
68;13;42;88;62
51;61;50;99;34
100;82;37;67;48
39;100;100;91;71
16;55;13;66;93
48;23;63;28;56
54;50;81;67;14
76;18;56;88;48
14;64;18;55;49
99;45;47;95;47
96;66;80;59;33
39;97;78;53;25
97;85;59;40;92
52;67;40;100;78
80;27;90;35;23
82;18;69;81;88
13;42;22;12;11
76;96;37;100;52
96;92;29;94;64
89;92;96;33;90
61;35;56;52;83
86;22;14;92;85
31;37;35;60;17
27;64;33;48;55
77;15;25;29;58
72;86;44;10;50
70;79;87;53;56
48;25;82;49;27
38;35;42;85;35
92;80;23;63;19
33;32;59;95;43
35;46;35;80;41
80;64;79;100;49
35;44;41;14;20
77;94;82;29;71
27;63;93;99;48
63;86;15;45;92
10;24;87;70;54
17;15;82;78;52
16;200;15;12;20
49;30;30;22;87
12;64;98;79;98
31;68;96;96;29
92;53;96;91;56
73;27;86;61;100
50;63;99;79;47
92;19;69;85;18
87;95;91;67;88
12;24;20;35;59
40;91;84;31;13
27;26;65;37;34
46;24;97;25;57
82;77;61;42;88
90;58;81;93;22
33;55;33;24;22
82;27;65;61;10
79;84;59;95;37
87;26;47;19;62
93;40;38;28;45
49;89;17;42;45
33;27;73;60;24
15;50;14;46;40
48;22;81;85;16
98;50;26;17;32
52;27;89;79;27
73;99;26;48;46
20;92;88;51;44
54;53;26;33;32
97;24;90;27;93
89;33;64;93;24
23;21;34;45;46
35;28;64;36;51
55;18;75;42;76
47;27;44;95;71
64;24;57;23;99
94;51;88;46;14
57;87;68;34;75
50;40;87;95;48
47;12;10;78;11
30;58;17;35;41
61;56;37;35;84
14;98;37;49;25
41;50;28;97;49
35;25;37;83;73
22;57;49;15;76
22;94;36;32;48
35;32;84;32;53
56;78;71;92;73
82;43;61;29;77
99;40;70;41;42
93;77;70;16;95
57;57;26;11;36
36;39;20;45;10
72;64;94;84;73
41;16;79;76;46
95;28;51;24;37
23;72;48;52;72
31;53;64;40;100
39;83;28;41;78
84;90;52;35;69
46;37;70;97;29
66;87;33;45;97
52;81;75;100;85
41;81;97;29;69
63;23;21;12;48
82;10;55;96;47
19;23;51;26;87
87;57;22;81;56
57;74;17;47;28
10;36;98;55;61
44;88;15;48;45
11;44;34;19;18
23;55;94;43;89
63;94;86;59;30
42;60;14;36;20
59;97;91;43;65
100;25;74;80;30
18;62;38;27;19
24;21;78;60;78
91;73;59;53;62
72;54;65;43;73
15;52;38;63;54
60;100;20;83;42
34;54;79;24;40
26;98;99;69;36
74;87;88;42;86
75;22;100;43;92
95;15;37;14;47
82;11;34;69;27
45;60;39;68;13
38;48;36;52;38
94;35;95;79;18
18;65;42;62;22
24;23;84;34;23
93;76;96;91;87
76;32;23;48;77
24;98;49;34;48
28;35;14;40;76
56;89;53;55;56
96;21;51;25;34
13;95;48;97;50
45;25;12;59;62
53;90;75;72;56
52;57;86;82;46
95;80;76;53;57
81;57;76;21;44
88;71;83;72;86
18;95;59;48;34
58;99;91;21;13
92;72;67;24;89
15;60;65;86;68
68;37;23;10;81
56;32;64;22;41
45;17;74;53;11
10;35;56;11;86
74;80;12;18;73
48;15;96;18;50
13;96;78;82;25
85;45;19;75;60
61;69;64;81;54
65;24;23;85;70
17;34;99;77;42
62;11;40;24;31
75;33;67;86;77
64;61;78;87;96
20;72;36;60;26
61;73;38;20;90
75;40;45;29;11
91;66;59;98;92
40;75;16;30;39
67;28;34;90;33
50;83;60;18;14
22;71;85;94;55
44;52;28;27;21
36;84;46;57;82
86;86;42;94;75
57;46;32;14;55
82;19;87;80;55
79;65;87;54;48
13;75;17;67;96
92;23;20;65;20
10;14;20;48;57
33;53;18;94;48
68;44;37;13;17
95;71;79;80;88
14;81;22;93;88
98;59;85;50;91
35;32;70;31;18
93;41;32;15;76
83;56;44;37;61
60;51;45;15;23
34;33;31;88;34
28;16;43;71;63
47;36;27;34;17
16;73;28;93;43
13;36;16;91;76
24;60;83;65;99
59;39;97;86;72
46;54;91;29;75
65;62;49;80;23
75;62;98;53;92
32;18;30;11;18
28;94;28;53;22
22;20;90;67;71
76;60;98;21;75
13;40;71;20;13
32;72;74;65;29
45;56;56;89;18
23;65;53;75;55
61;60;82;96;97
93;49;88;90;44
62;28;45;44;52
95;91;43;97;61
77;62;58;29;78
60;12;40;17;81
82;28;63;19;55
89;73;81;23;85
94;99;49;59;83
61;96;42;99;37
68;30;12;36;47
78;23;89;84;18
13;20;82;31;56
82;73;51;34;76
88;49;94;94;15
49;65;20;87;49
29;57;37;100;95
60;94;51;70;86
38;24;96;41;19
68;92;10;72;20
17;96;84;61;30
77;51;10;68;20
33;43;94;39;73
40;95;66;12;16
97;76;86;57;78
32;28;55;11;79
36;45;68;58;41
81;53;79;21;33
27;84;64;16;12
51;15;87;85;77
97;76;41;25;39
11;96;21;89;80
97;26;25;92;72
95;75;70;89;88
66;73;86;79;50
100;99;88;33;60
51;16;30;83;84
73;48;62;81;69
77;95;34;89;35
55;97;52;11;29
81;27;75;86;96
85;78;32;10;22
58;58;73;64;100
47;40;30;93;12
12;30;72;76;65
64;16;31;48;40
29;67;46;64;98
77;51;44;21;43
48;91;72;97;86
57;19;58;66;40
96;73;95;52;13
13;61;85;25;50
92;22;67;47;10
26;27;32;30;33
57;72;54;32;79
28;18;60;73;51
39;37;26;77;73
90;17;19;25;19
72;13;66;19;99
32;66;64;78;88
73;47;61;82;41
26;43;45;95;30
82;28;53;66;29
41;36;90;82;89
97;35;71;11;88
45;78;74;18;79
72;83;25;32;30
14;20;19;73;48
18;96;83;99;46
24;12;43;23;76
79;71;52;65;97
67;46;25;93;28
15;34;26;13;16
51;11;72;65;74
76;52;43;34;73
39;81;17;51;46
12;87;56;15;14
78;27;55;52;30
34;39;88;27;70
89;12;94;15;84
37;70;73;57;42
11;35;17;18;78
49;60;97;80;87
69;10;47;89;74
62;35;49;49;87
25;43;81;96;30
45;16;22;55;95
29;82;18;38;93
54;80;59;32;44
60;72;53;57;16
18;43;11;53;82
24;95;23;33;40
84;92;82;60;99
32;44;18;22;61
69;12;48;92;68
81;77;71;21;90
31;45;92;25;11
68;24;17;49;19
98;85;93;29;20
66;43;56;88;16
37;79;87;14;17
10;99;10;14;24
10;44;49;60;82
62;43;65;73;92
91;40;88;32;42
40;95;89;68;37
23;30;88;13;29
78;47;69;73;66
79;13;93;26;14
37;27;56;26;70
41;20;73;17;81
61;46;81;36;77
96;20;46;24;11
56;71;46;61;46
50;66;14;17;10
34;49;93;93;55
97;54;10;21;62
71;77;56;35;74
88;35;26;83;41
35;11;52;47;95
81;45;35;59;21
93;68;49;76;34
74;16;83;48;11
66;89;47;21;35
43;97;97;90;83
99;37;79;55;39
37;46;85;51;70
66;96;10;10;32
49;52;80;84;29
37;78;28;49;73
67;88;33;11;82
25;12;60;69;55
12;73;36;97;10
85;71;57;92;22
24;99;33;53;82
27;95;13;39;78
61;91;60;82;14
12;49;38;63;18
24;40;76;67;32
95;18;50;69;62
61;92;83;88;21
21;88;76;89;30
61;15;14;74;76
54;23;95;55;74
47;89;53;69;76
84;74;82;65;70
43;93;72;91;26
19;57;62;26;75
35;27;80;15;41
54;21;95;83;55
74;13;45;20;85
40;82;62;47;17
45;80;53;64;29
25;43;65;22;39
62;43;94;74;97
39;83;66;11;47
29;46;27;82;28
30;17;86;74;37
36;85;82;69;32
99;14;91;45;42
14;28;34;86;18
22;41;61;72;25
73;57;54;53;71
24;12;78;31;84
25;91;49;87;100
24;26;30;49;58
19;36;94;24;32
67;87;76;91;61
40;81;44;39;39
36;19;64;30;20
17;23;31;58;75
34;35;45;82;71
95;53;34;87;78
11;85;97;92;70
68;43;21;58;56
44;23;47;18;26
12;38;55;49;42
30;22;87;69;47
37;51;23;42;39
68;49;70;43;12
87;23;11;77;25
64;47;52;19;46
81;94;34;99;35
38;20;79;74;14
47;31;46;57;58
33;22;48;97;71
10;64;60;42;82
31;99;74;28;96
17;100;15;97;72
54;41;60;85;77
47;33;85;76;52
91;14;37;43;54
39;82;86;50;56
11;36;11;96;35
54;91;63;49;85
95;80;60;64;92
76;40;100;45;27
16;37;86;27;51
22;37;90;16;54
50;44;52;81;87
69;91;74;24;31
76;27;87;12;10
47;35;95;75;34
24;92;62;18;85
56;14;69;69;100
61;56;13;91;52
35;16;24;13;59
90;87;62;75;40
96;65;79;54;81
56;52;95;98;42
48;23;28;64;25
32;87;10;69;67
90;70;17;57;76
14;38;94;37;70
62;20;84;50;89
43;25;94;44;23
11;15;24;23;11
47;22;99;29;72
98;25;14;78;13
34;33;85;20;47
94;40;81;83;45
94;49;17;39;74
13;77;28;64;62
87;29;12;24;32
58;69;45;98;55
54;85;49;33;62
96;71;24;69;13
30;81;47;36;53
21;95;36;31;81
75;30;79;71;13
29;78;14;13;47
61;77;11;34;44
34;98;97;69;63
67;40;78;34;97
17;29;70;61;99
63;32;17;30;55
45;45;95;22;84
70;72;85;76;97
10;40;45;78;36
66;98;19;47;24
83;89;90;32;71
42;42;76;59;57
98;60;94;24;16
78;83;83;75;36
79;40;33;41;80
63;46;26;45;98
84;36;13;63;95
53;19;78;86;33
69;50;24;84;89
56;85;64;54;58
89;76;20;23;93
77;29;69;55;87
100;77;95;42;14
24;39;55;85;91
67;31;15;92;48
84;64;31;93;72
76;62;19;59;81
77;83;59;22;63
10;42;40;44;17
91;69;63;68;65
66;38;41;80;51
14;87;84;12;12
76;47;89;19;80
38;63;39;57;95
62;72;55;11;87
65;85;65;54;58
61;90;43;68;86
54;35;31;35;73
17;46;89;96;20
30;87;76;27;40
25;73;31;100;16
100;58;44;12;69
67;30;27;22;96
41;94;66;87;41
60;18;96;10;98
73;21;95;11;88
99;53;60;81;31
72;22;73;86;92
32;74;92;76;34
31;75;54;12;34
77;68;17;23;27
100;64;15;29;55
23;21;91;93;98
11;72;94;83;98
44;35;92;72;14
61;35;38;39;66
42;45;84;77;60
72;75;32;23;20
99;25;79;73;92
97;78;93;17;11
61;73;51;35;87
30;51;33;28;96
53;50;59;83;44
81;37;74;90;53
52;38;56;58;51
94;28;49;18;12
58;52;16;93;84
15;47;34;36;61
89;51;22;17;72
21;50;44;22;39
83;98;17;27;31
98;53;55;51;63
86;99;37;52;53
35;81;96;34;64
54;49;37;21;38
68;32;23;50;90
79;89;18;88;62
80;88;75;89;74
31;23;85;18;66
43;15;13;44;35
23;66;11;45;52
97;18;81;57;38
85;89;97;44;34
81;77;76;49;34
70;39;91;84;20
36;25;19;29;34
24;59;91;65;34
84;84;83;39;46
31;60;79;59;44
21;35;74;89;76
56;74;25;27;27
55;84;49;17;78
67;68;99;72;37
25;10;33;84;79
81;20;18;33;30
94;49;80;35;44
43;61;61;66;46
86;74;71;48;88
38;69;83;65;22
96;87;90;73;59
46;14;75;11;98
56;68;85;17;41
82;99;97;98;62
64;35;31;87;32
56;31;80;97;10
90;65;69;34;19
80;41;34;17;54
61;92;55;28;27
78;78;97;97;90
34;62;20;65;60
52;38;73;33;65
42;95;73;93;53
64;71;41;49;84
11;72;63;50;13
40;19;46;21;99
66;82;61;36;85
89;76;43;16;93
95;28;80;94;27
37;74;60;16;61
81;32;48;100;67
41;21;94;69;99
46;96;78;44;19
66;71;33;44;41
69;78;52;68;16
73;37;98;77;78
54;44;99;60;27
35;97;66;99;93
47;36;66;65;37
70;92;79;99;60
95;16;25;67;93
70;19;44;44;90
94;23;22;10;78
35;17;83;26;81
48;18;67;53;28
67;35;97;95;74
45;43;16;39;55
41;76;77;28;11
95;71;81;99;80
42;85;79;52;85
73;98;20;75;66
66;69;11;72;92
50;44;17;38;73
71;72;14;59;14
12;97;80;64;80
33;21;55;18;35
77;16;11;23;16
49;46;73;25;44
55;73;94;34;14
92;30;98;33;68
94;100;91;61;93
71;62;12;30;77
40;85;55;84;57
36;85;26;48;17
20;94;42;14;56
93;26;29;20;18
67;52;70;58;57
72;90;12;43;66
96;58;30;26;36
58;74;60;77;81
89;49;37;35;35
15;18;63;74;79
23;91;10;84;66
59;95;27;14;12
79;89;47;68;18
54;84;73;33;87
52;51;20;35;43
76;61;45;57;35
42;94;80;76;99
37;91;100;77;96
44;17;83;75;11
63;76;98;53;73
32;91;89;14;96
40;70;52;17;21
27;97;68;29;36
77;32;41;45;88
36;16;87;46;64
83;13;92;21;87
47;69;48;84;26
10;98;42;51;40
49;65;98;12;18
94;35;81;49;48
75;32;60;18;79
44;30;34;24;95
74;76;38;80;54
43;22;70;59;84
50;70;16;72;64
93;75;89;88;32
89;87;20;81;11
15;79;10;90;23
54;51;43;22;39
55;16;72;83;63
25;49;72;22;95
41;98;40;12;15
15;20;62;70;55
51;12;57;28;49
15;32;49;33;49
48;10;72;95;31
18;69;14;77;14
34;29;70;70;40
33;46;60;25;50
56;92;31;64;74
41;83;27;77;56
36;29;75;20;56
99;69;92;61;21
59;88;99;17;77
76;29;30;37;89
93;32;85;80;21
51;70;74;37;77
59;64;33;28;57
82;14;59;11;85
96;25;26;79;68
30;83;57;36;39
56;32;10;68;25
74;28;28;36;42
72;41;77;77;81
98;70;19;55;20
74;90;50;70;59
54;28;97;24;96
40;34;57;16;40
83;54;41;35;38
25;29;51;74;77
78;52;24;93;60
17;97;43;67;16
61;93;56;42;93
59;18;94;20;22
71;40;52;26;97
46;12;63;10;71
94;94;11;11;38
40;49;46;71;25
85;22;13;14;60
62;95;83;26;64
61;63;13;36;88
45;62;40;11;64
12;87;82;21;18
14;19;35;25;34
71;72;64;32;26
99;28;13;29;55
47;54;84;96;59
92;20;55;24;36
49;96;52;33;26
74;70;27;92;22
81;33;77;69;71
28;32;26;85;23
73;89;24;26;73
72;95;26;12;39
48;67;17;96;66
28;19;84;55;34
99;32;54;79;48
23;79;54;69;79
36;36;93;97;27
96;85;27;61;43
49;95;13;89;59
84;55;89;90;47
34;42;92;37;79
41;49;66;51;15
98;41;15;49;72
58;71;56;32;56
98;70;29;60;88
32;19;57;40;67
19;39;16;100;70
53;100;22;58;83
97;67;37;66;70
44;56;48;95;61
46;32;10;66;67
86;10;78;98;34
20;27;18;11;61
14;94;52;99;73
11;96;10;32;45
74;42;89;99;42
70;67;84;69;67
88;82;87;49;95
31;22;53;36;52
25;71;85;55;78
94;34;14;20;33
97;93;62;58;88
45;34;36;69;40
14;95;29;81;78
66;27;63;13;33
98;83;85;23;56
66;70;76;13;23
83;44;26;51;40
84;63;84;12;88
47;30;60;34;38
95;83;19;43;50
34;73;88;54;34
10;50;69;59;89
75;50;52;36;44
79;42;39;74;42
10;60;85;29;64
73;21;98;83;58
69;90;54;22;38
23;69;19;96;17
43;44;64;45;18
64;69;83;53;33
68;99;53;38;40
58;78;80;87;88
77;99;37;68;23
76;26;82;52;70
14;67;23;24;85
56;57;90;24;67
13;48;97;64;100
54;29;49;71;92
31;34;27;97;62
40;100;25;82;43
24;26;86;95;97
71;28;37;70;71
66;28;68;24;27
40;72;63;92;52
18;91;96;16;12
42;68;98;91;19
41;14;26;12;20
73;83;24;68;75
47;25;27;20;91
44;48;10;90;88
76;33;91;12;91
66;72;99;23;41
71;53;26;11;97
53;43;91;16;52
55;63;86;43;80
86;88;26;75;53
38;64;19;32;87
41;17;41;45;27
80;22;24;36;28
60;33;84;32;17
99;67;47;36;35
90;18;35;29;87
22;17;99;82;77
37;65;48;59;80
24;49;71;99;100
29;38;79;82;11
28;59;43;90;63
83;99;94;42;67
71;27;100;75;63
55;71;63;11;44
87;26;49;57;71
82;70;31;66;92
12;18;14;69;84
93;73;77;95;89
14;16;71;96;25
27;29;91;18;36
61;48;84;87;94
94;86;49;28;69
82;17;100;21;65
29;28;60;82;61
78;82;28;74;32
63;84;61;18;68
86;64;94;52;81
46;33;66;32;79
20;16;66;34;94
93;40;51;43;85
53;100;60;18;28
75;49;24;69;95
38;87;42;69;72
39;37;23;89;37
38;88;100;62;40
53;40;24;89;16
54;89;89;48;34
10;14;78;20;91
80;93;57;93;94
83;98;40;35;18
53;91;62;30;29
81;75;94;21;89
11;10;50;84;93
66;85;12;90;71
92;88;32;75;49
88;34;50;99;24
22;27;34;79;52
18;92;67;53;14
37;64;11;67;24
51;90;45;18;23
44;79;20;16;10
68;39;48;27;99
79;12;49;54;57
44;44;22;49;28
34;85;75;89;73
59;84;85;97;62
20;68;52;95;43
80;89;35;18;94
50;58;96;10;42
20;20;35;28;92
20;64;25;36;35
22;31;68;31;41
26;57;36;37;95
81;65;64;63;31
56;75;21;86;47
53;14;13;78;42
23;31;68;15;34
44;99;85;65;33
14;33;99;34;90
14;69;93;44;85
22;27;22;38;51
76;38;47;32;80
19;89;43;42;83
90;10;97;63;74
23;31;87;14;70
64;80;75;73;24
13;29;47;41;41
26;97;63;11;49
87;90;93;68;75
46;54;84;66;44
48;80;28;91;67
12;96;96;15;48
72;14;87;20;59
96;85;84;45;55
66;28;56;55;61
45;39;51;59;48
98;10;72;50;48
62;31;39;57;58
65;36;100;46;59
33;28;12;64;57
49;47;29;31;84
25;69;10;54;37
54;20;40;17;29
70;38;89;39;97
58;80;42;66;73
21;45;24;94;24
78;51;35;71;66
98;82;15;31;24
93;40;19;56;82
51;48;20;42;40
72;55;32;65;24
99;96;89;77;62
55;51;85;86;50
64;28;38;79;80
31;90;49;97;62
70;74;66;57;98
65;78;45;69;87
10;23;49;34;63
48;50;15;75;26
66;80;71;26;91
86;81;81;14;62
33;29;80;14;44
33;88;23;16;44
20;38;11;42;40
81;76;42;59;46
17;20;89;14;15
77;60;98;13;91
30;86;10;70;88
46;45;28;48;26
86;81;46;10;86
16;32;30;30;58
71;83;87;25;17
41;28;27;99;93
19;73;24;47;49
73;81;73;39;40
89;76;12;89;73
18;63;59;98;75
33;39;87;44;32
74;99;26;67;51
27;63;21;74;63
98;48;46;61;36
71;52;24;92;83
41;59;87;96;67
77;36;16;36;67
48;71;14;45;22
63;100;36;77;56
50;51;89;86;39
96;11;77;16;79
21;81;28;93;63
42;57;25;72;43
27;94;59;43;48
72;67;28;25;52
47;11;33;27;13
28;57;100;89;80
94;72;34;49;46
14;10;19;81;48
43;29;11;78;69
81;76;72;16;21
31;16;74;99;26
95;86;23;23;39
11;94;15;23;26
28;38;74;54;60
41;62;53;18;100
29;14;12;29;55
45;80;19;64;19
65;57;98;13;93
27;20;54;75;53
94;61;99;64;17
73;80;28;47;68
11;56;51;32;14
99;66;38;51;28
26;32;40;55;87
31;31;96;44;49
81;67;21;43;41
49;37;64;44;71
23;36;85;80;68
52;13;90;47;31
63;89;67;87;41
32;55;92;60;48
42;94;71;26;95
35;90;67;68;60
49;87;96;98;36
51;92;87;12;70
84;74;20;48;43
32;56;24;31;87
69;29;100;26;43
43;41;15;76;19
29;85;67;42;34
99;57;60;77;56
52;95;26;46;45
54;76;14;78;80
12;58;38;74;38
45;86;49;44;29
72;62;92;13;97
46;70;38;14;20
72;21;51;69;55
27;32;18;44;48
54;31;23;56;93
15;15;24;83;31
24;31;76;54;62
87;85;18;16;62
34;92;79;23;19
93;72;94;74;39
86;45;45;23;94
49;98;18;75;40
85;84;86;100;42
57;85;26;70;77
37;56;82;79;23
33;51;45;38;57
84;84;31;25;72
28;14;63;81;32
32;79;35;49;86
39;92;89;28;25
38;83;77;31;46
18;70;83;34;72
89;71;33;21;16
12;69;48;39;41
94;73;39;40;30
63;72;92;62;15
38;88;16;52;67
43;99;51;48;42
12;35;29;89;70
57;52;68;54;20
17;29;69;16;42
57;90;45;21;69
54;61;15;72;28
56;73;21;95;89
58;48;25;57;86
35;30;72;92;55
33;84;84;72;88
12;61;73;92;65
34;61;42;78;62
13;22;29;41;33
58;45;100;61;53
95;78;96;100;48
90;82;55;49;59
55;78;22;43;81
13;98;47;67;100
100;62;67;92;73
44;38;57;16;31
65;97;77;66;68
15;41;90;62;23
63;11;74;100;58
52;46;13;65;72
50;45;28;13;83
81;30;84;28;85
30;32;58;32;37
35;12;30;97;58
24;73;27;62;67
15;48;40;55;67
27;21;71;80;25
48;70;44;37;92
20;62;37;88;32
31;36;25;43;20
65;34;98;82;93
64;30;25;13;21
16;58;31;30;84
63;15;97;10;21
35;86;95;82;54
67;73;76;59;94
28;27;18;66;86
12;95;79;82;42
70;38;80;25;39
30;56;16;55;51
58;83;38;63;86
14;73;53;84;82
42;46;34;40;23
38;22;40;81;38
100;21;32;17;69
54;47;45;92;56
49;99;47;25;56
28;16;31;99;94
62;84;98;100;98
71;62;43;54;71
36;84;53;50;73
41;88;56;71;15
10;10;51;95;83
71;40;72;56;53
34;83;71;41;66
59;14;58;26;34
86;59;34;56;71
10;99;66;30;56
89;41;91;29;93
58;32;59;45;76
66;73;92;37;41
63;31;12;89;45
56;15;77;79;98
18;97;70;45;63
18;14;40;94;94
75;89;24;38;68
11;15;45;59;74
56;72;66;60;72
62;65;80;28;10
92;76;22;43;95
74;97;100;70;39
66;64;88;44;88
71;19;73;49;42
17;78;30;90;68
89;29;80;72;81
40;30;21;74;26
71;25;17;31;25
77;31;69;93;58
78;44;83;68;44
96;66;30;46;38
53;40;46;11;54
47;13;89;40;87
95;51;90;72;87
92;96;35;10;38
72;15;94;31;23
19;74;17;35;59
38;37;100;21;24
60;61;30;61;22
17;84;42;58;92
89;67;45;65;31
88;96;100;57;33
12;45;79;82;67
18;77;46;31;94
32;14;90;51;19
77;29;50;36;72
88;47;10;96;24
80;25;65;11;47
23;99;26;65;69
47;83;62;45;74
55;57;90;22;74
15;30;11;62;87
60;44;35;92;30
83;59;88;57;57
67;57;96;16;61
16;57;68;36;34
66;89;37;84;97
72;61;76;97;23
24;30;100;61;23
72;99;58;46;81
87;63;54;77;11
77;36;100;68;12
31;37;31;27;10
52;56;41;61;37
33;79;43;59;84
29;11;73;90;60
50;45;80;58;97
17;15;24;100;66
18;87;44;62;58
26;69;56;81;65
36;74;99;52;80
