88;62;145;86;42;23
57;123;93;110;103;15
13;10;10;12;33;37
66;34;16;88;130;84
30;60;23;98;25;4
13;125;54;123;27;32
27;68;37;137;135;58
138;143;131;10;37;27
110;130;115;118;53;28
88;7;6;140;149;121
94;29;12;91;91;85
97;36;141;112;12;35
88;96;119;12;102;13
82;121;28;131;71;132
134;21;120;25;94;145
125;101;141;145;102;113
144;112;130;72;89;33
116;131;3;107;64;64
42;25;60;110;66;63
126;112;59;55;26;80
14;77;18;52;123;134
48;116;73;73;134;48
100;135;102;31;82;135
39;135;49;13;22;8
37;81;86;65;145;137
114;135;121;98;45;21
72;132;131;119;144;84
127;55;88;31;77;53
120;79;79;85;95;51
148;64;111;85;24;124
29;150;65;34;105;121
21;41;138;70;33;126
133;88;67;85;142;93
5;105;47;60;126;104
94;117;56;32;114;58
72;59;147;29;104;148
128;108;112;22;105;83
102;108;147;142;137;43
69;44;45;87;95;135
98;61;86;116;5;59
63;32;82;99;122;141
29;36;147;100;72;141
7;7;107;81;124;66
81;86;43;60;111;139
55;37;53;12;89;57
48;117;48;19;43;133
39;102;69;32;59;123
53;117;147;103;122;99
39;125;52;132;72;13
135;57;5;113;124;100
29;107;68;23;31;77
113;54;118;88;20;95
26;57;133;102;2;69
35;65;146;60;114;68
9;145;49;110;45;37
33;62;7;145;28;33
112;130;134;21;21;135
94;3;2;79;58;8
25;141;26;15;141;25
103;89;55;37;145;100
111;45;53;12;139;102
92;126;5;46;97;72
6;35;28;111;132;103
86;83;27;91;136;129
72;46;95;21;138;77
22;19;59;9;30;25
122;59;81;85;61;131
7;82;89;25;13;47
112;5;44;59;64;100
129;88;25;129;99;11
35;73;25;17;83;34
35;1;47;83;136;26
31;11;100;133;37;139
142;15;59;94;19;29
44;147;140;98;19;68
66;90;115;38;150;134
122;85;105;97;89;148
88;80;69;42;96;38
117;52;13;83;100;134
143;14;94;18;93;52
118;84;108;26;137;8
93;7;27;118;17;3
60;71;58;127;94;138
113;109;33;9;146;79
126;127;59;32;115;102
121;44;25;73;99;101
99;94;100;11;149;135
59;32;98;139;39;5
106;30;54;150;146;150
57;68;148;69;37;105
62;11;46;128;114;98
84;118;75;35;30;124
45;52;102;143;3;85
98;16;61;113;105;74
90;142;60;128;3;139
51;89;132;35;126;31
27;56;63;31;122;54
48;119;131;45;54;54
143;50;52;16;53;71
34;105;107;94;100;116
140;126;51;65;15;104
65;66;74;36;121;95
38;84;96;122;63;40
82;100;99;44;143;52
121;115;47;58;125;118
26;110;80;107;73;40
21;52;64;11;89;125
82;96;75;131;81;32
101;123;104;86;26;127
116;110;57;25;11;135
51;31;88;113;99;33
69;138;28;57;93;31
12;39;85;92;32;10
37;70;115;28;94;133
136;54;100;106;37;59
38;99;88;132;136;114
129;108;98;20;146;135
111;5;33;145;137;120
33;147;96;22;20;24
13;69;100;92;35;13
135;35;71;6;95;62
1;88;147;14;47;60
149;55;38;89;48;97
30;98;77;42;73;6
37;34;32;119;81;84
128;43;104;90;97;72
69;112;133;4;1;64
47;72;12;140;90;111
42;94;21;21;78;87
150;52;145;141;135;132
60;56;51;79;24;41
61;92;110;83;81;5
108;91;129;31;88;106
16;110;34;27;16;131
28;138;129;95;129;49
17;26;45;93;98;21
127;124;14;30;77;135
64;125;35;146;72;105
146;49;116;30;105;41
129;6;137;62;28;64
76;148;5;76;56;144
142;45;24;103;82;87
78;120;129;28;35;117
104;137;54;122;79;126
4;132;149;112;33;89
140;30;142;105;18;50
49;94;104;128;75;110
51;65;42;39;50;78
8;44;79;122;10;103
28;119;14;100;146;56
25;95;128;115;114;96
144;140;116;125;32;49
28;75;144;39;127;139
32;35;19;14;60;49
16;120;102;79;123;27
34;127;55;96;35;6
15;52;3;84;69;98
52;39;50;47;60;106
19;85;102;135;85;114
70;88;55;148;38;130
127;1;11;44;98;53
24;7;71;32;136;111
145;90;32;131;18;133
94;96;48;40;57;51
84;15;73;116;147;66
148;113;69;4;42;110
102;144;111;133;78;116
131;82;136;142;54;105
96;101;87;3;145;86
116;123;8;46;67;84
70;85;129;130;45;75
14;58;16;13;7;14
86;101;115;87;17;1
63;131;144;55;128;142
65;84;129;40;106;148
138;119;69;22;59;70
113;46;122;105;127;6
36;105;98;58;32;138
19;63;25;67;85;59
8;86;79;109;124;25
140;24;33;100;93;79
15;134;50;9;76;32
43;50;63;78;86;90
135;35;108;44;52;127
11;29;92;35;132;109
79;43;102;124;90;122
4;2;94;19;134;94
125;91;83;26;31;112
103;42;6;141;36;100
28;51;126;11;84;48
92;47;108;143;94;52
13;120;122;55;106;77
95;8;94;31;23;139
57;95;9;59;1;121
106;52;59;42;100;35
129;98;103;72;61;18
87;1;14;2;80;108
103;127;27;121;129;26
81;146;5;51;76;67
55;114;130;88;121;149
68;23;138;147;8;119
127;8;144;4;7;150
80;62;24;102;67;16
43;85;76;79;59;91
67;128;75;34;5;150
97;19;141;5;62;99
36;137;138;100;31;11
125;137;33;78;85;96
8;128;116;145;25;23
86;44;108;96;31;126
24;64;100;80;140;122
76;120;130;129;36;40
48;125;58;14;14;77
90;137;109;50;50;32
133;68;144;135;128;74
7;48;61;135;60;126
135;70;19;96;71;58
36;86;105;31;118;67
101;88;104;94;28;125
72;150;125;21;102;53
31;62;82;42;104;129
46;109;96;150;110;138
120;123;77;70;21;129
93;61;24;114;114;21
68;118;139;97;2;134
39;148;106;105;33;144
66;121;112;68;111;29
124;15;32;16;66;36
74;37;111;36;121;8
9;6;104;71;89;106
60;119;144;6;31;58
128;90;134;62;68;12
132;83;46;80;48;116
148;21;42;73;63;43
18;16;37;72;92;49
92;5;111;23;63;114
125;61;118;32;92;33
93;20;68;92;7;49
13;115;89;38;146;30
79;110;63;28;121;31
61;132;141;8;61;90
63;103;78;60;65;145
143;70;105;115;111;145
36;77;61;45;133;63
7;1;58;5;97;87
53;81;50;73;18;51
75;66;121;72;122;64
81;110;95;107;54;108
82;6;120;37;49;81
60;40;138;78;48;111
42;52;51;143;65;18
131;17;92;86;79;101
22;109;89;74;122;24
67;74;10;101;143;88
127;57;54;125;36;105
1;59;33;72;134;119
10;138;24;100;61;63
14;67;124;69;96;88
129;40;44;113;56;59
57;132;124;132;137;129
144;3;36;8;139;115
134;53;62;97;7;138
37;36;104;68;127;135
139;112;45;124;54;142
98;11;78;18;11;63
11;21;101;87;135;53
134;111;110;127;69;29
34;88;86;73;93;128
43;122;113;1;102;118
121;67;131;123;85;96
38;88;32;90;57;59
103;66;57;139;97;111
150;83;112;37;1;110
83;111;75;21;8;145
71;77;62;64;83;92
48;89;107;26;17;131
37;102;67;73;122;67
117;86;44;38;53;42
147;104;145;71;40;51
88;122;82;13;80;95
142;21;63;58;47;29
101;61;117;97;102;113
81;21;43;72;68;106
109;19;5;56;88;61
35;95;42;8;101;107
19;11;33;76;24;141
66;98;52;127;4;69
136;126;12;106;14;31
93;88;148;31;37;147
2;82;29;41;3;29
16;97;131;73;127;48
82;129;107;14;91;12
59;129;18;18;88;54
147;54;118;44;93;42
39;117;112;2;70;38
148;89;59;39;140;18
108;113;104;150;127;114
137;90;30;87;47;137
94;57;28;75;81;9
83;74;71;139;77;140
137;118;24;59;96;102
35;53;133;50;44;123
150;87;81;61;69;150
77;85;62;80;20;113
107;45;103;116;4;95
36;63;126;147;86;35
53;7;122;24;117;100
35;128;97;83;133;2
57;53;4;46;101;103
64;75;71;145;86;36
117;30;110;6;6;105
37;110;87;21;67;42
101;145;84;118;26;115
36;69;33;120;90;95
65;59;7;121;11;94
75;93;85;44;12;99
1;129;119;48;7;26
76;75;75;106;99;62
124;47;92;77;110;16
2;83;16;98;4;112
106;8;103;135;23;76
30;70;50;29;46;28
2;8;2;1;3;81
13;5;135;65;80;7
21;82;33;99;104;15
133;24;90;70;24;120
130;99;43;70;7;101
142;103;48;28;123;115
90;24;73;97;139;102
111;5;45;135;19;105
86;109;6;29;104;27
102;124;119;60;60;73
144;104;52;82;111;112
90;93;129;42;11;68
69;9;59;12;45;32
52;103;52;37;108;100
102;32;35;118;37;83
90;138;95;66;46;27
33;70;112;49;16;113
109;70;33;7;94;5
100;101;9;75;61;58
17;47;126;25;45;131
30;52;65;148;56;91
46;75;118;56;123;10
60;86;90;117;113;61
139;101;106;32;8;89
79;98;28;6;146;129
109;148;77;94;148;24
33;93;91;125;33;24
29;137;142;113;24;43
100;37;108;36;132;108
23;16;1;92;130;11
69;132;143;84;141;111
105;104;100;91;82;19
42;63;32;73;122;59
95;33;10;5;150;32
29;128;23;145;25;49
73;119;37;95;125;111
138;36;126;5;75;19
43;97;70;43;37;96
66;42;75;49;125;5
54;123;27;97;44;63
79;138;112;77;119;131
33;18;118;76;64;133
77;129;144;145;46;34
70;106;71;78;46;107
78;74;27;67;115;100
20;108;59;132;53;19
13;37;116;25;92;55
46;14;115;147;57;133
54;120;67;50;83;63
148;63;131;68;113;50
127;49;94;53;104;89
31;82;63;40;121;18
36;108;52;136;75;106
25;119;33;42;135;111
141;86;76;3;33;141
82;96;4;35;109;125
99;86;8;24;79;4
71;106;136;2;135;59
2;34;76;101;111;56
9;104;136;125;7;107
100;23;95;25;71;92
104;42;87;2;44;33
109;90;109;87;77;71
6;108;4;31;50;104
23;113;58;74;1;97
18;81;22;37;65;128
97;80;4;103;100;116
143;46;60;6;139;47
7;72;21;84;2;103
27;51;82;99;31;108
55;85;98;97;27;83
9;83;34;47;84;29
8;28;88;59;135;45
116;69;122;150;135;93
144;4;77;79;43;73
129;62;9;73;32;23
110;34;105;142;144;73
87;150;34;108;122;66
25;22;107;18;13;32
88;123;99;80;21;103
65;105;63;39;131;36
17;141;29;103;65;145
129;149;109;137;20;78
132;134;21;100;36;41
60;142;30;122;146;3
2;134;87;50;65;30
124;116;50;42;54;56
130;96;38;118;99;67
113;31;30;52;58;138
134;70;90;79;98;38
95;71;30;44;40;148
110;107;136;105;47;119
21;115;30;58;93;60
34;37;110;103;59;75
111;51;139;76;8;101
81;17;139;34;82;87
66;87;121;102;53;76
41;88;21;95;73;23
142;109;30;148;51;26
99;57;70;15;97;80
5;86;38;58;123;99
95;24;87;72;118;39
34;138;17;88;140;24
39;19;52;108;115;123
132;23;67;124;60;79
71;93;84;95;43;114
11;125;131;15;49;139
130;102;28;47;8;120
79;36;9;86;84;65
77;100;30;136;133;40
37;92;22;140;146;103
41;7;13;52;43;121
37;73;83;109;149;70
142;128;71;45;65;88
26;77;76;145;122;121
86;27;75;98;139;122
51;116;52;52;119;103
16;88;131;92;58;127
35;112;87;5;72;107
45;15;35;9;124;65
136;73;57;147;88;146
17;128;115;136;69;7
24;139;41;129;29;30
58;60;24;110;37;148
75;41;76;29;32;57
124;22;73;1;57;47
137;137;83;10;57;38
146;96;102;56;149;54
8;66;122;2;38;139
96;17;71;30;77;138
7;131;29;114;65;27
49;49;124;34;39;79
4;10;112;91;113;55
44;150;3;139;39;51
62;71;30;82;96;89
1;15;24;4;5;42
16;110;81;6;82;87
52;41;4;25;31;58
103;123;13;128;36;17
74;21;49;55;46;141
132;144;124;27;32;61
14;14;91;140;109;21
19;39;20;78;149;98
112;110;1;26;62;61
100;126;55;43;129;100
21;55;91;142;40;2
126;138;32;83;110;62
80;44;95;125;8;119
86;63;88;49;5;109
52;104;97;104;3;134
135;18;137;85;36;90
123;142;142;109;78;79
21;71;87;28;17;36
126;19;74;51;95;109
143;10;81;42;95;77
147;99;88;83;142;35
36;24;140;96;114;109
130;78;119;94;122;136
84;13;105;138;29;119
117;56;11;1;30;12
95;11;43;91;56;28
52;96;93;82;110;79
127;6;138;21;123;127
105;87;77;103;109;87
91;43;42;74;2;49
4;14;119;26;140;23
139;4;92;24;87;8
85;113;66;17;128;93
31;20;7;140;105;122
127;76;122;47;83;8
85;37;71;109;86;145
34;2;79;128;67;29
31;89;70;99;57;86
24;130;93;54;110;48
15;99;20;14;54;146
61;2;140;119;150;53
81;101;18;19;101;65
129;59;111;19;20;75
62;84;34;111;95;8
5;97;114;29;125;127
119;106;150;8;75;65
108;21;143;49;67;59
108;140;93;12;148;12
91;31;102;69;143;98
117;61;129;147;44;102
20;123;84;49;48;62
141;69;56;80;33;57
38;117;133;111;18;16
126;144;88;27;25;115
6;22;135;85;67;131
148;7;106;96;112;38
24;12;11;58;34;125
68;25;15;60;61;92
11;79;144;127;29;69
51;135;10;147;114;32
71;84;133;6;69;40
126;19;69;27;46;113
96;122;98;39;139;69
97;139;77;36;60;147
134;55;111;131;94;110
35;112;125;99;59;126
104;8;124;83;107;43
142;61;27;34;31;15
66;146;145;133;136;22
71;35;97;90;19;23
82;91;101;89;100;124
49;40;96;39;39;56
123;77;79;103;78;22
23;12;17;112;12;34
89;145;45;82;51;9
136;123;22;78;137;41
87;115;79;10;60;103
79;102;110;26;48;67
144;85;71;72;81;143
73;1;14;78;5;146
112;73;51;42;142;54
50;71;9;41;94;75
123;71;100;27;120;115
67;127;130;61;65;135
52;32;88;83;137;92
104;99;20;7;86;4
73;101;91;128;113;95
105;41;35;74;86;103
136;99;92;59;61;50
104;22;82;123;30;96
8;67;40;51;133;59
67;50;117;43;55;103
70;16;62;64;33;73
125;135;85;4;48;55
7;147;116;29;19;115
83;107;88;115;113;108
139;86;100;106;94;18
70;61;4;68;43;139
73;134;96;95;21;15
6;75;79;124;95;116
4;109;129;32;132;17
96;79;149;59;104;117
110;117;63;47;121;139
130;58;142;114;12;24
138;112;89;41;24;93
126;2;7;123;96;58
100;145;14;104;121;109
103;53;118;10;124;37
23;101;111;128;48;81
15;9;15;80;109;22
126;53;6;125;19;82
54;128;58;90;116;16
119;39;13;108;134;58
100;111;21;135;28;26
15;37;42;10;111;79
106;110;41;121;84;143
30;21;53;19;41;37
62;21;23;33;143;97
125;18;150;146;59;61
8;10;21;80;125;107
110;2;134;84;124;37
58;140;125;78;136;101
114;84;79;144;78;97
80;77;127;10;25;101
25;139;90;128;7;61
43;26;94;96;33;33
37;69;60;17;41;116
100;6;75;89;53;138
20;143;82;96;129;106
76;77;4;85;35;55
42;26;73;62;106;99
55;81;31;145;84;95
123;63;139;60;94;12
22;45;26;54;26;79
18;71;131;138;141;53
117;12;24;80;64;147
109;48;13;125;105;72
11;26;66;149;107;21
77;41;119;88;54;58
64;105;71;46;16;18
34;49;39;80;8;138
31;100;71;25;16;57
104;58;98;132;22;97
122;52;84;147;75;95
21;34;65;108;35;3
123;5;24;20;143;3
11;58;90;89;35;53
98;73;46;99;12;89
26;88;24;149;19;120
125;27;83;132;13;27
73;138;114;58;96;58
70;17;119;113;128;130
23;36;126;42;5;131
7;124;135;110;141;72
97;138;124;86;137;121
59;59;138;12;17;36
53;27;134;76;23;140
70;30;98;37;86;11
61;17;116;51;126;1
47;65;37;20;115;84
95;132;78;75;109;123
116;78;142;77;111;65
49;107;93;88;96;47
13;81;103;123;50;33
18;27;11;137;57;80
88;74;52;77;87;94
98;18;117;36;97;90
24;74;19;78;107;67
93;76;104;77;67;135
71;12;25;52;53;150
66;20;50;120;2;55
113;105;73;118;64;88
138;70;51;118;30;62
47;70;5;117;40;80
26;123;136;67;68;89
109;12;100;48;49;27
92;114;89;100;57;70
102;61;29;99;143;90
109;3;71;73;113;47
12;1;33;39;59;91
143;63;30;44;94;13
19;37;28;147;128;105
7;35;66;140;63;74
34;77;96;57;74;45
142;66;20;67;62;90
77;69;124;82;15;8
20;36;147;58;57;57
57;94;31;18;60;111
80;111;146;46;17;52
49;65;119;133;4;14
60;44;33;72;111;67
47;110;134;115;119;8
79;17;71;128;128;26
